time,x,y
2018-09-24 17:59:48.376899+00:00,7.6,2.695
2018-09-24 17:59:48.500000+00:00,7.321333333333333,2.662166666666667
2018-09-24 17:59:49+00:00,7.042666666666666,2.6293333333333333
2018-09-24 17:59:49.500000+00:00,6.763999999999999,2.5965
2018-09-24 17:59:50+00:00,6.485333333333333,2.5636666666666668
2018-09-24 17:59:50.500000+00:00,6.206666666666667,2.5308333333333337
2018-09-24 17:59:50.699899+00:00,5.928,2.498
2018-09-24 17:59:51+00:00,5.6568,2.7058
2018-09-24 17:59:51.500000+00:00,5.3856,2.9136
2018-09-24 17:59:52+00:00,5.1144,3.1214
2018-09-24 17:59:52.500000+00:00,4.8432,3.3292
2018-09-24 17:59:52.907899+00:00,4.572,3.537
2018-09-24 17:59:53+00:00,4.3168,3.7992
2018-09-24 17:59:53.500000+00:00,4.0616,4.0614
2018-09-24 17:59:54+00:00,3.8064,4.3236
2018-09-24 17:59:54.500000+00:00,3.5512,4.5858
2018-09-24 17:59:54.909899+00:00,3.296,4.848
2018-09-24 17:59:55+00:00,3.065285714285714,4.659
2018-09-24 17:59:55.500000+00:00,2.8345714285714285,4.47
2018-09-24 17:59:56+00:00,2.603857142857142,4.281
2018-09-24 17:59:56.500000+00:00,2.373142857142857,4.092
2018-09-24 17:59:57+00:00,2.142428571428572,3.903
2018-09-24 17:59:57.500000+00:00,1.9117142857142857,3.714
2018-09-24 17:59:57.677899+00:00,1.681,3.525
2018-09-24 17:59:58+00:00,1.396,3.52525
2018-09-24 17:59:58.500000+00:00,1.111,3.5255
2018-09-24 17:59:59+00:00,0.826,3.52575
2018-09-24 17:59:59.349899+00:00,0.541,3.526
2018-09-24 17:59:59.500000+00:00,0.5408000000000001,3.856
2018-09-24 18:00:00+00:00,0.5406000000000001,4.186
2018-09-24 18:00:00.500000+00:00,0.5404,4.516
2018-09-24 18:00:01+00:00,0.5402,4.846
2018-09-24 18:00:01.493899+00:00,0.54,5.176
